Container Description,Container Type,Genres,Artists,Play Count,Duration_Hours
Bruhhhh,PLAYLIST,"African, Afro-fusion, Contemporary R&B, Dance, Dubstep, Electronic, Hip Hop/Rap, Hip-Hop, Music, Pop, R&B/Soul, Rap","Burna Boy, Clara Mae, Dabin, Ebenezer, Kennyon Brown, Lancey Foux, Said The Sky, Zaylevelten",10,0.4190386111111111
Bruhhhh,PLAYLIST,"African, Afro-fusion, Music",Burna Boy,2,0.03191416666666667
Bruhhhh,PLAYLIST,"African, Amapiano, Dance, Dubstep, Electronic, Hip Hop/Rap, Hip-Hop, Music, Pop, Rap","Burna Boy, Clara Mae, Dabin, Fimiguerrero, Lancey Foux, Len, Master KG, Omah Lay, Said The Sky, Wanitwa Mos, YT, Young Eman, Zaylevelten",9,0.16755416666666667
Bruhhhh,PLAYLIST,"African, Afro-Pop, Afrobeats, Hip Hop/Rap, Hip-Hop, Music","Asake, Blxst, Lancey Foux, Tiakola",5,0.12135194444444444
Bruhhhh,PLAYLIST,"African, Afro-Pop, Afrobeats, Hip Hop/Rap, Hip-Hop, Music, Pop, Rap","Asake, Burna Boy, Fimiguerrero, Lancey Foux, Len, Tiakola, YT, Young Eman",6,0.09509027777777777
Bruhhhh,PLAYLIST,"African, Afro-Pop, Afro-fusion, Afrobeats, Amapiano, Dance, Hip Hop/Rap, Hip-Hop, Music, Pop, Rap","Asake, Burna Boy, Lancey Foux, Len, Master KG, Omah Lay, Tiakola, Wanitwa Mos, Young Eman, Zaylevelten",10,0.1770736111111111
Bruhhhh,PLAYLIST,"African, Amapiano, Dance, Hip Hop/Rap, Music","Lancey Foux, Master KG, Omah Lay, Wanitwa Mos",2,0.04767166666666667
Bruhhhh,PLAYLIST,"African, Afro-fusion, Music",Burna Boy,1,0.017674166666666668
Bruhhhh,PLAYLIST,"African, Afro-Pop, Afrobeats, Music, Pop","Asake, Burna Boy, Tiakola",2,0.08027694444444444
Bruhhhh,PLAYLIST,"African, Afro-Pop, Afro-fusion, Afrobeats, Amapiano, Dance, Dubstep, Electronic, Hip Hop/Rap, Music, Pop, Rap","Asake, Burna Boy, Clara Mae, Dabin, Lancey Foux, Master KG, Omah Lay, Said The Sky, Tiakola, Wanitwa Mos, Zaylevelten",8,0.11583694444444445
Bruhhhh,PLAYLIST,"African, Afro-fusion, Amapiano, Dance, Hip Hop/Rap, Music, Pop, Rap","Burna Boy, Len, Master KG, Omah Lay, Wanitwa Mos, Zaylevelten",5,0.12862361111111112
Bruhhhh,PLAYLIST,"African, Afro-Pop, Afro-fusion, Afrobeats, Hip Hop/Rap, Hip-Hop, Music, Rap","Asake, Burna Boy, Len, Tiakola, Young Eman",4,0.07647694444444444
Bruhhhh,PLAYLIST,"Hip Hop/Rap, Music, Rap",Len,1,0.037062222222222226
Bruhhhh,PLAYLIST,"Hip Hop/Rap, Music, Rap","Lancey Foux, Len",2,0.07996
Bruhhhh,PLAYLIST,"African, Afro-Pop, Afrobeats, Contemporary R&B, Hip Hop/Rap, Hip-Hop, Music, R&B/Soul, Rap","Asake, Blxst, Kennyon Brown, Lancey Foux, Tiakola, Young Eman, Zaylevelten",7,0.27821805555555557
Bruhhhh,PLAYLIST,"African, Afro-Pop, Afro-fusion, Afrobeats, Music","Asake, Burna Boy, Tiakola",3,0.04486361111111111
Bruhhhh,PLAYLIST,"African, Amapiano, Dance, Dubstep, Electronic, Music","Clara Mae, Dabin, Master KG, Omah Lay, Said The Sky, Wanitwa Mos",2,0.09828277777777777
Bruhhhh,PLAYLIST,"African, Afro-fusion, Music",Burna Boy,1,0.046745555555555554
Bruhhhh,PLAYLIST,"African, Amapiano, Dance, Music","Master KG, Omah Lay, Wanitwa Mos",1,0.05387444444444445
Bruhhhh,PLAYLIST,"African, Afro-fusion, Music",Burna Boy,1,0.049098333333333334
Bruhhhh,PLAYLIST,"African, Afro-fusion, Music",Burna Boy,1,0.048056944444444444
FOLA - catharsis,ALBUM,"African, Afrobeats, Music",FOLA,1,0.008689166666666666
FOLA - catharsis,ALBUM,"African, Afrobeats, Music",FOLA,3,0.12934805555555556
FOLA - catharsis,ALBUM,"African, Afrobeats, Music",FOLA,1,0.030708333333333334
FOLA - catharsis,ALBUM,"African, Afrobeats, Music",FOLA,1,0.022953611111111112
FOLA - catharsis,ALBUM,"African, Afrobeats, Music",FOLA,1,0.0226675
FOLA - catharsis,ALBUM,"African, Afrobeats, Music",FOLA,2,0.1053325
FOLA - catharsis,ALBUM,"African, Afrobeats, Music",FOLA,3,0.09347583333333333
FOLA - catharsis,ALBUM,"African, Afrobeats, Music",FOLA,5,0.16118916666666666
FOLA - catharsis,ALBUM,"African, Afrobeats, Music",FOLA,6,0.20441166666666666
FOLA - catharsis,ALBUM,"African, Afrobeats, Music",FOLA,4,0.14091472222222223
FOLA - catharsis,ALBUM,"African, Afrobeats, Music",FOLA,3,0.08871527777777778
FOLA - catharsis,ALBUM,"African, Afrobeats, Music",FOLA,3,0.10578583333333333
FOLA - catharsis,ALBUM,"African, Afrobeats, Music",FOLA,8,0.25361194444444446
FOLA - catharsis,ALBUM,"African, Afrobeats, Music",FOLA,3,0.10891083333333333
FOLA - catharsis,ALBUM,"African, Afrobeats, Music",FOLA,2,0.07958444444444444
FOLA - catharsis,ALBUM,"African, Afrobeats, Music",FOLA,6,0.20709527777777778
FOLA - catharsis,ALBUM,"African, Afrobeats, Music",FOLA,1,0.010468333333333333
FOLA - catharsis,ALBUM,"African, Afrobeats, Music",FOLA,7,0.1516925
FOLA - catharsis,ALBUM,"African, Afrobeats, Music",FOLA,3,0.12151555555555556
FOLA - catharsis,ALBUM,"African, Afrobeats, Music",FOLA,3,0.09196222222222222
FOLA - catharsis,ALBUM,"African, Afrobeats, Music",FOLA,1,0.03731916666666667
FOLA - catharsis,ALBUM,"African, Afrobeats, Music",FOLA,1,0.0332225
FOLA - catharsis,ALBUM,"African, Afrobeats, Music",FOLA,1,0.025030833333333332
FOLA - catharsis,ALBUM,"African, Afrobeats, Music",FOLA,1,0.029659166666666667
FOLA - catharsis,ALBUM,"African, Afrobeats, Music",FOLA,1,0.020918333333333334
FOLA - catharsis,ALBUM,"African, Afrobeats, Music",FOLA,2,0.042349444444444447
FOLA - catharsis,ALBUM,"African, Afrobeats, Music",FOLA,4,0.10721388888888889
FOLA - catharsis,ALBUM,"African, Afrobeats, Music",FOLA,4,0.09892027777777777
FOLA - catharsis,ALBUM,"African, Afrobeats, Music",FOLA,1,0.013899166666666667
,PLAYLIST,"African, Afrobeats, Hip Hop/Rap, Music","Peruzzi, Stormzy",2,0.052555833333333336
,PLAYLIST,"African, Afro-Beat, Hip Hop/Rap, Music, Reggae","Ayanfe Viral, Popcaan, Wizkid",4,0.07094916666666666
,PLAYLIST,"African, Afrobeats, Music","KiDi, Young Jonn",1,0.017004166666666667
,PLAYLIST,"Hip Hop/Rap, Music","Kikimoteleba, V.I.C",2,0.07420416666666667
,PLAYLIST,"African, Afrobeats, Hip Hop/Rap, Music, R&B/Soul, Reggae, World","BNXN, Bj Show, Burna Boy, Kizz Daniel, MHD, Popcaan, Ruger, Seyi Vibez, Stormzy, WSTRN, Wizkid, Young Jonn, Yxng Bane",13,0.6573341666666667
,PLAYLIST,"African, Afrobeats, Alternative, Electronic, Hip Hop/Rap, Indie Rock, Music, Reggae, Rock","Davido, Fireboy DML, J Hus, Peruzzi, Popcaan, RAC, Skillibeng, Wizkid",10,0.4106077777777778
,PLAYLIST,"African, Afrobeats, Music",Asake,1,0.016406666666666667
,PLAYLIST,"African, Afrobeats, Electronic, Hip Hop/Rap, Music, World","Kikimoteleba, Lemaitre, Rema, Ruger, The Knocks",4,0.11571111111111111
,PLAYLIST,"African, Afro-Pop, Afrobeats, Dance, Electronic, Hip Hop/Rap, Modern Dancehall, Music, Reggae, World","Armanii, Asake, BNXN, Bj Show, Drake, Fireboy DML, J Hus, Kizz Daniel, MHD, Mr Eazi, Popcaan, Rema, Seyi Vibez, Skillibeng, Wizkid, Young Jonn",23,1.0387419444444443
Playboi Carti - MUSIC,ALBUM,"Hip Hop/Rap, Music",Playboi Carti,35,1.411845
Playboi Carti - MUSIC,ALBUM,"Hip Hop/Rap, Music",Playboi Carti,1,0.021681944444444445
Playboi Carti - MUSIC,ALBUM,"Hip Hop/Rap, Music",Playboi Carti,1,0.04802777777777778
Playboi Carti - MUSIC,ALBUM,"Hip Hop/Rap, Music","Playboi Carti, The Weeknd",2,0.0281075
Playboi Carti - MUSIC,ALBUM,"Hip Hop/Rap, Music","Playboi Carti, Skepta",5,0.17129416666666666
Playboi Carti - MUSIC,ALBUM,"Hip Hop/Rap, Music","Future, Kendrick Lamar, Playboi Carti, Skepta, Travis Scott",11,0.47474527777777775
Playboi Carti - MUSIC,ALBUM,"Hip Hop/Rap, Music",Playboi Carti,4,0.1700488888888889
Playboi Carti - MUSIC,ALBUM,"Hip Hop/Rap, Music",Playboi Carti,2,0.04905222222222222
),PLAYLIST,"Alternative, Music",Skylar Grey,1,0.010792222222222222
),PLAYLIST,"Adult Alternative, Alternative, Dance, Electronic, Hip Hop/Rap, Indie Rock, Music, Pop, Pop/Rock, Psychedelic, Rock","Adrian Lux, Architecture In Helsinki, BØRNS, Catfish and the Bottlemen, Foster the People, GROUPLOVE, Ghali, GoldLink, John Newman, Lewis Del Mar, RAC, Skepta, Skylar Grey, Smallpools, The Royal Concept, V.I.C",16,0.7856136111111112
),PLAYLIST,"Electronic, Music","Lemaitre, The Knocks",1,0.028085833333333334
),PLAYLIST,"Adult Alternative, African, Afro-Pop, Alternative, Dance, Electronic, Hip Hop/Rap, Indie Rock, Music, Pop, Pop/Rock, Psychedelic, Rock","Architecture In Helsinki, BNXN, BØRNS, Catfish and the Bottlemen, Foster the People, Ghali, GoldLink, Lewis Del Mar, Pheelz, RAC, Slaptop, V.I.C",11,0.5355247222222222
),PLAYLIST,"Alternative, Electronic, Music","Lewis Del Mar, Skylar Grey, Years & Years",3,0.060588611111111114
),PLAYLIST,"African, Afro-Pop, Alternative, Dance, Electronic, Hip Hop/Rap, Indie Rock, Music, Pop, Rock","Adrian Lux, Architecture In Helsinki, BNXN, Catfish and the Bottlemen, FMLYBND, GROUPLOVE, Kah-Lo, Lewis Del Mar, Pheelz, Skylar Grey, The Knocks, V.I.C",12,0.6367566666666666
),PLAYLIST,"Alternative, Music",Portugal. The Man,1,0.012066944444444444
),PLAYLIST,"Alternative, Music",Lewis Del Mar,1,0.0340575
),PLAYLIST,"Alternative, Music",Skylar Grey,1,0.02632111111111111
),PLAYLIST,"Alternative, Dance, Electronic, Indie Rock, Music, Rock","RAC, Skylar Grey, Slaptop",3,0.20768305555555555
Rah 4,PLAYLIST,"African, Afro-Beat, Afrobeats, Electronic, Hip Hop/Rap, Music","Ayo Maff, Kah-Lo, Lekaa Beats, Mabel, Not3s, The Knocks, Zinoleesky",4,0.2548458333333333
Rah 4,PLAYLIST,"African, Afro-Beat, Hip Hop/Rap, Music, Pop, Reggae, Rock","Cris Cab, J Hus, Lyta, Pa Salieu",5,0.17723083333333334
Rah 4,PLAYLIST,"African, Afro-Beat, Afrobeats, Hip Hop/Rap, Music, Pop, Rap, Reggae, Rock","Ayo Maff, Cris Cab, Kikimoteleba, Lyta, Rod Wave, Young Jonn",7,0.3323786111111111
Rah 4,PLAYLIST,"African, Afro-Beat, Afro-Pop, Afrobeats, Electronic, Hip Hop/Rap, Music, R&B/Soul","Asake, Ayo Maff, Deno, J Hus, Kah-Lo, Kikimoteleba, LeoStayTrill, Lyta, Mabel, Not3s, The Knocks, Young Jonn",12,0.5848327777777778
Rah 4,PLAYLIST,"African, Afro-Beat, Afro-Pop, Afrobeats, Hip Hop/Rap, Music, R&B/Soul","Asake, Ayo Maff, Deno, Kikimoteleba, LeoStayTrill, Lyta",6,0.1890425
Rah 4,PLAYLIST,"African, Afro-Beat, Afro-Pop, Afrobeats, Hip Hop/Rap, Music, R&B/Soul","Ayo Maff, BNXN, Deno, Lyta, Mabel, Not3s, Rema",5,0.10449388888888889
Rah 4,PLAYLIST,"African, Afro-Pop, Afrobeats, Hip Hop/Rap, Music, Pop, R&B/Soul, Reggae, Rock","Asake, Ayo Maff, Cris Cab, Deno, J Hus, LeoStayTrill, Mabel, Not3s, Young Jonn",7,0.3602372222222222
Rah 4,PLAYLIST,"African, Afro-Beat, Music",Lyta,1,0.0161475
Rah 4,PLAYLIST,"African, Afro-Beat, Hip Hop/Rap, Music","Ayo Maff, J Hus, Lekaa Beats, LeoStayTrill, Mabel, Not3s, Zinoleesky",4,0.08854055555555555
Young Jonn - Blue Disco,ALBUM,"African, Afrobeats, Music","Rema, Young Jonn",14,0.4861038888888889
Young Jonn - Blue Disco,ALBUM,"African, Afrobeats, Music",Young Jonn,5,0.21331055555555556
Young Jonn - Blue Disco,ALBUM,"African, Afrobeats, Music",Young Jonn,5,0.10935944444444444
Young Jonn - Blue Disco,ALBUM,"African, Afrobeats, Music",Young Jonn,1,0.04396916666666666
Young Jonn - Blue Disco,ALBUM,"African, Afrobeats, Music",Young Jonn,3,0.07931722222222222
Young Jonn - Blue Disco,ALBUM,"African, Afrobeats, Music",Young Jonn,3,0.12069388888888889
Young Jonn - Blue Disco,ALBUM,"African, Afrobeats, Music",Young Jonn,1,0.03335111111111111
Young Jonn - Blue Disco,ALBUM,"African, Afrobeats, Music",Young Jonn,2,0.07672055555555556
Young Jonn - Blue Disco,ALBUM,"African, Afrobeats, Music",Young Jonn,7,0.2660527777777778
Young Jonn - Blue Disco,ALBUM,"African, Afrobeats, Music",Young Jonn,1,0.04513888888888889
Young Jonn - Blue Disco,ALBUM,"African, Afrobeats, Music",Young Jonn,5,0.22784833333333335
Young Jonn - Blue Disco,ALBUM,"African, Afrobeats, Music",Young Jonn,2,0.08006444444444444
Young Jonn - Blue Disco,ALBUM,"African, Afrobeats, Music",Young Jonn,1,0.04513888888888889
Young Jonn - Blue Disco,ALBUM,"African, Afrobeats, Music",Young Jonn,1,0.01065
Young Jonn - Blue Disco,ALBUM,"African, Afrobeats, Music",Young Jonn,2,0.04231055555555555
Young Jonn - Blue Disco,ALBUM,"African, Afrobeats, Music",Young Jonn,1,0.15004777777777778
Young Jonn - Blue Disco,ALBUM,"African, Afrobeats, Music",Young Jonn,1,0.02725
,PLAYLIST,"African, Afrobeats, Hip Hop/Rap, Music","AP Dhillon, D-Block Europe, Davido, Fireboy DML, Ghost Killer Track, Vegedream",5,0.16488194444444446
,PLAYLIST,"African, Afrobeats, Amapiano, France, Hip Hop/Rap, Music, Pop, World","8syn, Ayo Britain, Burna Boy, Chunkz, Double Lz, Frank Ocean, J. Cole, Minz, Ninho, OFB, One Acen, S1mba",9,0.30832166666666666
,PLAYLIST,"Dance, Hip Hop/Rap, K-Pop, Music, Pop","Cherry Bullet, Ed Sheeran, J. Cole, NSG, S1mba, YoungBoy Never Broke Again",7,0.1832563888888889
,PLAYLIST,"Dance, Electronic, Hip Hop/Rap, House, Music, Rap","Caps, Skepta",2,0.061650833333333335
,PLAYLIST,"Hip Hop/Rap, Music","Dave, Frosty, Skinz",4,0.10026861111111111
,PLAYLIST,"African, Afrobeats, Hip Hop/Rap, Music, R&B/Soul","Asake, Central Cee, Fredo, Hardy Caprio, Kojo Funds, Mabel, Nafe Smallz, Not3s, S1mba, Skepta, Stay Flee Get Lizzy, Tion Wayne, WSTRN, Young T & Bugsey, YoungBoy Never Broke Again",9,0.3766980555555556
,PLAYLIST,"African, Afro-Beat, Afrobeats, Hip Hop/Rap, Hip-Hop, Music","Drake, J. Cole, JAE5, Lojay, PsychoYP, Skinz",5,0.1724263888888889
,PLAYLIST,"Hip Hop/Rap, Music","Rsko, Still Fresh, Young Thug",3,0.092465
,PLAYLIST,"African, Afrobeats, Music",FOLA,1,0.01516888888888889
,PLAYLIST,"Hip Hop/Rap, Music","Dave, Not3s, Rod Wave, Skinz",6,0.2627291666666667
,PLAYLIST,"African, Afrobeats, Hip Hop/Rap, Music, Rap","Len, Wizkid",2,0.05115138888888889
,PLAYLIST,"Hip Hop/Rap, Music, R&B/Soul, Rap","Davido, DeJ Loaf, Rod Wave",3,0.05275888888888889
,PLAYLIST,"African, Afrobeats, Hip Hop/Rap, Hip-Hop, Music, Rap","Asake, Rich Homie Quan, Young Eman",3,0.033271666666666665
,PLAYLIST,"African, Afrobeats, Hip Hop/Rap, Music","Pa Salieu, Young Jonn",2,0.09064861111111111
Ninho - M.I.L.S 2.0,ALBUM,"France, Hip Hop/Rap, Music, World",Ninho,4,0.20377194444444444
Ninho - M.I.L.S 2.0,ALBUM,"France, Hip Hop/Rap, Music, World",Ninho,4,0.18928583333333332
Ninho - M.I.L.S 2.0,ALBUM,"France, Hip Hop/Rap, Music, World",Ninho,1,0.009260555555555555
Ninho - M.I.L.S 2.0,ALBUM,"France, Hip Hop/Rap, Music, World",Ninho,3,0.11696027777777777
Ninho - M.I.L.S 2.0,ALBUM,"France, Hip Hop/Rap, Music, World",Ninho,2,0.07672777777777778
Ninho - M.I.L.S 2.0,ALBUM,"France, Hip Hop/Rap, Music, World",Ninho,1,0.021578055555555555
Ninho - M.I.L.S 2.0,ALBUM,"France, Hip Hop/Rap, Music, World",Ninho,1,0.049916944444444444
Ninho - M.I.L.S 2.0,ALBUM,"France, Hip Hop/Rap, Music, World",Ninho,1,0.047184166666666666
Ninho - M.I.L.S 2.0,ALBUM,"France, Hip Hop/Rap, Music, World",Ninho,1,0.043895
Ninho - M.I.L.S 2.0,ALBUM,"France, Hip Hop/Rap, Music, World",Ninho,1,0.04463444444444444
Ninho - M.I.L.S 2.0,ALBUM,"France, Hip Hop/Rap, Music, World",Ninho,1,0.05224444444444445
Ninho - M.I.L.S 2.0,ALBUM,"France, Hip Hop/Rap, Music, World",Ninho,3,0.11731055555555556
Ninho - M.I.L.S 2.0,ALBUM,"France, Hip Hop/Rap, Music, World",Ninho,1,0.04581111111111111
Ninho - M.I.L.S 2.0,ALBUM,"France, Hip Hop/Rap, Music, World",Ninho,2,0.07667611111111111
Ninho - M.I.L.S 2.0,ALBUM,"France, Hip Hop/Rap, Music, World",Ninho,2,0.1044888888888889
Ninho - M.I.L.S 2.0,ALBUM,"France, Hip Hop/Rap, Music, World",Ninho,1,0.018932777777777778
Ninho - M.I.L.S 2.0,ALBUM,"France, Hip Hop/Rap, Music, World",Ninho,1,0.052222222222222225
Ninho - M.I.L.S 2.0,ALBUM,"France, Hip Hop/Rap, Music, World",Ninho,1,0.02558472222222222
Ninho - M.I.L.S 2.0,ALBUM,"France, Hip Hop/Rap, Music, World",Ninho,1,0.03816555555555556
Ninho - M.I.L.S 2.0,ALBUM,"France, Hip Hop/Rap, Music, World",Ninho,4,0.06613527777777778
Ninho - M.I.L.S 2.0,ALBUM,"France, Hip Hop/Rap, Music, World",Ninho,1,0.008765277777777778
Ninho - M.I.L.S 2.0,ALBUM,"France, Hip Hop/Rap, Music, World",Ninho,1,0.05130666666666667
Ninho - M.I.L.S 2.0,ALBUM,"France, Hip Hop/Rap, Music, World",Ninho,1,0.043098055555555556
Ninho - M.I.L.S 2.0,ALBUM,"France, Hip Hop/Rap, Music, World",Ninho,1,0.0288125
Bella Shmurda - Sanity,ALBUM,"African, Afro-Beat, Afrobeats, Music",Bella Shmurda,2,0.041375833333333334
Bella Shmurda - Sanity,ALBUM,"African, Afro-Beat, Afrobeats, Music",Bella Shmurda,2,0.09721361111111111
Bella Shmurda - Sanity,ALBUM,"African, Afro-Beat, Afrobeats, Music",Bella Shmurda,1,0.016715
Bella Shmurda - Sanity,ALBUM,"African, Afro-Beat, Afrobeats, Music",Bella Shmurda,4,0.20687777777777777
Bella Shmurda - Sanity,ALBUM,"African, Afro-Beat, Afrobeats, Music",Bella Shmurda,2,0.07598722222222222
Bella Shmurda - Sanity,ALBUM,"African, Afro-Beat, Afrobeats, Music",Bella Shmurda,2,0.11282722222222222
Bella Shmurda - Sanity,ALBUM,"African, Afro-Beat, Afrobeats, Music",Bella Shmurda,2,0.101915
Bella Shmurda - Sanity,ALBUM,"African, Afro-Beat, Afrobeats, Music",Bella Shmurda,1,0.05499277777777778
Bella Shmurda - Sanity,ALBUM,"African, Afro-Beat, Afrobeats, Music",Bella Shmurda,1,0.05796472222222222
Bella Shmurda - Sanity,ALBUM,"African, Afro-Beat, Afrobeats, Music",Bella Shmurda,1,0.05796472222222222
Bella Shmurda - Sanity,ALBUM,"African, Afro-Beat, Afrobeats, Music",Bella Shmurda,2,0.12889666666666666
Bella Shmurda - Sanity,ALBUM,"African, Afro-Beat, Afrobeats, Music",Bella Shmurda,2,0.15608972222222223
Bella Shmurda - Sanity,ALBUM,"African, Afro-Beat, Afrobeats, Music",Bella Shmurda,4,0.18078833333333333
Bella Shmurda - Sanity,ALBUM,"African, Afro-Beat, Afrobeats, Music",Bella Shmurda,1,0.10325583333333334
Bella Shmurda - Sanity,ALBUM,"African, Afro-Beat, Afrobeats, Music",Bella Shmurda,1,0.0567625
Bella Shmurda - Sanity,ALBUM,"African, Afro-Beat, Afrobeats, Music",Bella Shmurda,1,0.01597888888888889
MightArchiveThis - 4:53am - Single,ALBUM,"Hip Hop/Rap, Music",MightArchiveThis,4,0.13461472222222223
MightArchiveThis - 4:53am - Single,ALBUM,"Hip Hop/Rap, Music",MightArchiveThis,11,0.6026325
MightArchiveThis - 4:53am - Single,ALBUM,"Hip Hop/Rap, Music",MightArchiveThis,3,0.03839638888888889
MightArchiveThis - 4:53am - Single,ALBUM,"Hip Hop/Rap, Music",MightArchiveThis,1,0.026715555555555555
MightArchiveThis - 4:53am - Single,ALBUM,"Hip Hop/Rap, Music",MightArchiveThis,1,0.05269638888888889
MightArchiveThis - 4:53am - Single,ALBUM,"Hip Hop/Rap, Music",MightArchiveThis,2,0.03241722222222222
MightArchiveThis - 4:53am - Single,ALBUM,"Hip Hop/Rap, Music",MightArchiveThis,1,0.03592055555555555
MightArchiveThis - 4:53am - Single,ALBUM,"Hip Hop/Rap, Music",MightArchiveThis,3,0.17647583333333333
MightArchiveThis - 4:53am - Single,ALBUM,"Hip Hop/Rap, Music",MightArchiveThis,4,0.1904325
MightArchiveThis - 4:53am - Single,ALBUM,"Hip Hop/Rap, Music",MightArchiveThis,1,0.01032388888888889
MightArchiveThis - 4:53am - Single,ALBUM,"Hip Hop/Rap, Music",MightArchiveThis,1,0.008821111111111111
MightArchiveThis - 4:53am - Single,ALBUM,"Hip Hop/Rap, Music",MightArchiveThis,1,0.02303138888888889
MightArchiveThis - 4:53am - Single,ALBUM,"Hip Hop/Rap, Music",MightArchiveThis,3,0.12127277777777777
MightArchiveThis - 4:53am - Single,ALBUM,"Hip Hop/Rap, Music",MightArchiveThis,1,0.010436666666666667
,PLAYLIST,"African, Afro-Beat, Music, R&B/Soul","Ayanfe Viral, WSTRN",2,0.0830075
,PLAYLIST,"Dance, Electronic, Electronica, House, Music, Rock",Daft Punk,1,0.0129025
,PLAYLIST,"African, Afrobeats, Modern Dancehall, Music, Reggae, World","Asake, Burna Boy, Skillibeng",3,0.05401305555555556
,PLAYLIST,"African, Afro-Beat, Music",Ayanfe Viral,1,0.020077222222222222
,PLAYLIST,"African, Afrobeats, Alternative, Dance, Music, Reggae","Asake, Central Cee, Davido, Lorde, Popcaan, The Chainsmokers",5,0.2418475
,PLAYLIST,"African, Afrobeats, Hip Hop/Rap, Music","NSG, Peruzzi, Tiakola",3,0.08135888888888888
,PLAYLIST,"Hip Hop/Rap, Music",Kikimoteleba,1,0.009070555555555556
,PLAYLIST,"Dance, Electronic, Electronica, Hip Hop/Rap, House, Music, Rock","Daft Punk, Dave, Kikimoteleba, MHD",7,0.3017075
,PLAYLIST,"Dance, Hip Hop/Rap, Music","Genezio, Prototype, The Chainsmokers, Tiakola",2,0.035859166666666664
,PLAYLIST,"African, Afrobeats, Dance, Electronic, Hip Hop/Rap, Music, Reggae, World","Asake, Burna Boy, Central Cee, Kah-Lo, Kikimoteleba, MHD, Popcaan, The Chainsmokers, The Knocks, Young Jonn",8,0.26178444444444443
,PLAYLIST,"Bollywood, Hip Hop/Rap, Indian, Music, Soundtrack","Amitabh Bhattacharya, Arijit Singh, Kikimoteleba, Pritam, Sachin-Jigar, Shilpa Rao, Sreeram",3,0.08062305555555556
,PLAYLIST,"Dance, Latin, Latin Urban, Music","Anuel AA, J Balvin, KAROL G, The Chainsmokers",2,0.027506944444444445
,PLAYLIST,"African, Afrobeats, Modern Dancehall, Music, Reggae","Skillibeng, Young Jonn",2,0.040815833333333336
,PLAYLIST,"African, Afrobeats, Hip Hop/Rap, Indian, Indian Pop, Modern Dancehall, Music, Reggae","Arijit Singh, Genezio, Jasleen Royal, Peruzzi, Prototype, Skillibeng, Tiakola, Young Jonn",5,0.12206305555555555
,PLAYLIST,"Music, World",Korede Bello,1,0.010321666666666666
,PLAYLIST,"Hip Hop/Rap, Music",Kikimoteleba,1,0.009426944444444444
🇬🇧🇬🇧🇬🇧,PLAYLIST,"Hip Hop/Rap, Music, Reggae","98s, Fumez The Engineer, Knucks, Kwengface, Shane E",3,0.14443694444444444
🇬🇧🇬🇧🇬🇧,PLAYLIST,"Hip Hop/Rap, Music","Dave, Headie One, House of Pharaohs, NSG, Skepta, Stormzy",6,0.3470566666666667
🇬🇧🇬🇧🇬🇧,PLAYLIST,"Dance, Electronic, Hip Hop/Rap, House, Music, Rap","Block 6, C1NNA, Central Cee, Clavish, Dave, DoRoad, Fumez The Engineer, Headie One, House of Pharaohs, K-Trap, Knucks, Kwengface, La Roux, NSG, Skepta, Stormzy, Tion Wayne, Youngs Teflon",17,0.8958677777777778
Rim'K & L2B - French Riviera - Single,ALBUM,"Hip Hop/Rap, Music","L2B, Rim'K",5,0.2768366666666667
Rim'K & L2B - French Riviera - Single,ALBUM,"Hip Hop/Rap, Music","L2B, Rim'K",5,0.17553222222222223
Rim'K & L2B - French Riviera - Single,ALBUM,"Hip Hop/Rap, Music","L2B, Rim'K",5,0.15022722222222223
Rim'K & L2B - French Riviera - Single,ALBUM,"Hip Hop/Rap, Music","L2B, Rim'K",2,0.054664722222222226
Rim'K & L2B - French Riviera - Single,ALBUM,"Hip Hop/Rap, Music","L2B, Rim'K",3,0.08183833333333333
Rim'K & L2B - French Riviera - Single,ALBUM,"Hip Hop/Rap, Music","L2B, Rim'K",1,0.015517777777777778
Rim'K & L2B - French Riviera - Single,ALBUM,"Hip Hop/Rap, Music","L2B, Rim'K",2,0.05718361111111111
Rim'K & L2B - French Riviera - Single,ALBUM,"Hip Hop/Rap, Music","L2B, Rim'K",3,0.12594416666666666
